Date,Price,Open,High,Low,Vol.,Change %
22-Apr-16,"17,572.49","17,220.47","17,572.49","17,192.39",2.28B,1.20%
25-Apr-16,"17,439.30","17,613.56","17,613.56","17,403.87",1.72B,-0.76%
26-Apr-16,"17,353.28","17,358.56","17,426.02","17,200.50",1.62B,-0.49%
27-Apr-16,"17,290.49","17,369.68","17,417.54","17,230.23",1.41B,-0.36%
28-Apr-16,"16,666.05","17,438.99","17,572.27","16,652.74",2.33B,-3.61%
02-May-16,"16,147.38","16,357.10","16,357.10","15,975.47",1.80B,-3.11%
06-May-16,"16,106.72","16,212.67","16,271.61","15,989.35",1.53B,-0.25%
09-May-16,"16,216.03","16,226.57","16,292.86","16,159.31",1.19B,0.68%
10-May-16,"16,565.19","16,307.50","16,587.63","16,229.15",1.67B,2.15%
11-May-16,"16,579.01","16,736.72","16,814.64","16,536.61",1.44B,0.08%
12-May-16,"16,646.34","16,459.69","16,658.07","16,374.59",1.39B,0.41%
13-May-16,"16,412.21","16,804.17","16,804.17","16,400.87",1.72B,-1.41%
16-May-16,"16,466.40","16,391.92","16,632.62","16,391.92",1.25B,0.33%
17-May-16,"16,652.80","16,618.95","16,655.89","16,509.31",1.18B,1.13%
18-May-16,"16,644.69","16,611.40","16,795.47","16,513.17",1.65B,-0.05%
19-May-16,"16,646.66","16,807.46","16,841.04","16,590.16",1.42B,0.01%
20-May-16,"16,736.35","16,594.99","16,770.87","16,548.34",1.26B,0.54%
23-May-16,"16,654.60","16,671.28","16,691.50","16,417.84",1.16B,-0.49%
24-May-16,"16,498.76","16,605.04","16,605.04","16,471.37",1.10B,-0.94%
25-May-16,"16,757.35","16,764.35","16,806.03","16,731.12",1.07B,1.57%
26-May-16,"16,772.46","16,927.69","16,957.56","16,743.17",1.22B,0.09%
27-May-16,"16,834.84","16,830.50","16,901.09","16,792.73",1.12B,0.37%
30-May-16,"17,068.02","16,973.72","17,068.02","16,910.19",1.00B,1.39%
31-May-16,"17,234.98","17,029.46","17,251.36","16,988.64",1.57B,0.98%
01-Jun-16,"16,955.73","17,097.22","17,145.95","16,908.92",1.34B,-1.62%
02-Jun-16,"16,562.55","16,817.26","16,819.85","16,525.47",1.43B,-2.32%
03-Jun-16,"16,642.23","16,599.51","16,716.14","16,554.60",1.11B,0.48%
06-Jun-16,"16,580.03","16,373.32","16,581.30","16,322.64",1.22B,-0.37%
07-Jun-16,"16,675.45","16,651.05","16,701.01","16,536.23",1.09B,0.58%
08-Jun-16,"16,830.92","16,722.49","16,830.92","16,581.71",1.12B,0.93%
09-Jun-16,"16,668.41","16,742.03","16,785.83","16,587.77",1.15B,-0.97%
10-Jun-16,"16,601.36","16,637.51","16,643.36","16,496.11",1.55B,-0.40%
13-Jun-16,"16,019.18","16,319.11","16,335.38","16,019.18",1.26B,-3.51%
14-Jun-16,"15,859.00","16,001.19","16,082.50","15,762.09",1.32B,-1.00%
15-Jun-16,"15,919.58","15,799.07","15,997.30","15,752.01",1.37B,0.38%
16-Jun-16,"15,434.14","15,871.22","15,913.08","15,395.98",1.54B,-3.05%
17-Jun-16,"15,599.66","15,631.79","15,774.87","15,582.94",1.67B,1.07%
20-Jun-16,"15,965.30","15,839.06","16,035.44","15,835.86",1.32B,2.34%
21-Jun-16,"16,169.11","15,875.81","16,202.30","15,770.96",1.21B,1.28%
22-Jun-16,"16,065.72","16,095.81","16,160.99","15,980.65",1.12B,-0.64%
23-Jun-16,"16,238.35","16,098.61","16,263.87","16,057.86",1.11B,1.07%
24-Jun-16,"14,952.02","16,333.87","16,389.17","14,864.01",2.63B,-7.92%
27-Jun-16,"15,309.21","15,153.08","15,323.95","15,061.66",1.62B,2.39%
28-Jun-16,"15,323.14","15,094.71","15,443.82","14,987.79",1.81B,0.09%
29-Jun-16,"15,566.83","15,523.35","15,626.66","15,398.31",1.47B,1.59%
30-Jun-16,"15,575.92","15,752.71","15,781.69","15,575.92",1.51B,0.06%
01-Jul-16,"15,682.48","15,698.02","15,765.00","15,635.57",1.20B,0.68%
04-Jul-16,"15,775.80","15,554.04","15,805.31","15,553.92",1.09B,0.60%
05-Jul-16,"15,669.33","15,682.16","15,702.04","15,602.73",1.09B,-0.67%
06-Jul-16,"15,378.99","15,434.46","15,434.46","15,167.98",1.58B,-1.85%
07-Jul-16,"15,276.24","15,346.81","15,418.90","15,241.91",1.27B,-0.67%
08-Jul-16,"15,106.98","15,326.84","15,399.70","15,106.52",1.29B,-1.11%
11-Jul-16,"15,708.82","15,375.94","15,816.67","15,375.94",1.39B,3.98%
12-Jul-16,"16,095.65","15,961.30","16,237.62","15,956.91",1.85B,2.46%
13-Jul-16,"16,231.43","16,343.00","16,444.25","16,196.44",1.96B,0.84%
14-Jul-16,"16,385.89","16,242.20","16,398.73","16,229.26",1.36B,0.95%
15-Jul-16,"16,497.85","16,396.12","16,607.32","16,396.12",1.72B,0.68%
19-Jul-16,"16,723.31","16,612.09","16,726.71","16,514.66",1.32B,1.37%
20-Jul-16,"16,681.89","16,646.92","16,692.84","16,554.03",1.21B,-0.25%
21-Jul-16,"16,810.22","16,855.18","16,938.96","16,740.00",1.35B,0.77%
22-Jul-16,"16,627.25","16,612.90","16,691.81","16,566.98",1.01B,-1.09%
25-Jul-16,"16,620.29","16,655.81","16,778.65","16,612.33",1.03B,-0.04%
26-Jul-16,"16,383.04","16,535.81","16,535.81","16,323.10",1.29B,-1.43%
27-Jul-16,"16,664.82","16,526.06","16,821.43","16,526.06",1.56B,1.72%
28-Jul-16,"16,476.84","16,596.15","16,616.28","16,450.28",1.26B,-1.13%
29-Jul-16,"16,569.27","16,359.68","16,679.19","16,174.35",2.35B,0.56%
01-Aug-16,"16,635.77","16,415.31","16,677.49","16,319.15",1.74B,0.40%
02-Aug-16,"16,391.45","16,469.68","16,541.88","16,391.45",1.32B,-1.47%
03-Aug-16,"16,083.11","16,227.28","16,275.34","16,056.67",1.55B,-1.88%
04-Aug-16,"16,254.89","16,168.34","16,270.12","15,921.04",1.60B,1.07%
05-Aug-16,"16,254.45","16,278.99","16,355.98","16,230.70",1.29B,-0.00%
08-Aug-16,"16,650.57","16,462.29","16,652.04","16,455.57",1.42B,2.44%
09-Aug-16,"16,764.97","16,632.41","16,779.59","16,630.56",1.28B,0.69%
10-Aug-16,"16,735.12","16,699.08","16,822.86","16,657.59",1.14B,-0.18%
12-Aug-16,"16,919.92","16,877.18","16,943.67","16,818.43",1.19B,1.10%
15-Aug-16,"16,869.56","16,866.89","16,932.11","16,844.58",837.23M,-0.30%
16-Aug-16,"16,596.51","16,878.66","16,887.57","16,596.51",1.10B,-1.62%
17-Aug-16,"16,745.64","16,596.26","16,772.11","16,596.26",1.17B,0.90%
18-Aug-16,"16,486.01","16,649.91","16,714.61","16,481.41",1.30B,-1.55%
19-Aug-16,"16,545.82","16,558.38","16,613.04","16,452.62",1.22B,0.36%
22-Aug-16,"16,598.19","16,599.26","16,631.23","16,540.94",952.95M,0.32%
23-Aug-16,"16,497.36","16,549.82","16,663.64","16,452.01",1.08B,-0.61%
24-Aug-16,"16,597.30","16,550.21","16,648.07","16,544.39",911.06M,0.61%
25-Aug-16,"16,555.95","16,580.15","16,628.79","16,520.84",929.03M,-0.25%
26-Aug-16,"16,360.71","16,485.55","16,490.53","16,320.43",1.05B,-1.18%
29-Aug-16,"16,737.49","16,631.06","16,764.64","16,616.65",1.14B,2.30%
30-Aug-16,"16,725.36","16,690.98","16,752.16","16,677.85",1.04B,-0.07%
31-Aug-16,"16,887.40","16,857.83","16,917.86","16,836.96",1.50B,0.97%
01-Sep-16,"16,926.84","16,885.16","16,941.18","16,864.56",1.31B,0.23%
02-Sep-16,"16,925.68","16,903.78","16,946.49","16,848.12",1.16B,-0.01%
05-Sep-16,"17,037.63","17,131.52","17,156.36","17,009.21",1.27B,0.66%
06-Sep-16,"17,081.98","17,035.03","17,097.59","17,022.64",1.08B,0.26%
07-Sep-16,"17,012.44","16,937.38","17,024.26","16,903.20",1.32B,-0.41%
08-Sep-16,"16,958.77","16,984.00","17,001.84","16,836.65",1.11B,-0.32%
09-Sep-16,"16,965.76","16,994.37","17,029.78","16,902.09",1.24B,0.04%
12-Sep-16,"16,672.92","16,748.36","16,802.00","16,601.54",1.13B,-1.73%
13-Sep-16,"16,729.04","16,764.65","16,787.06","16,658.40",982.28M,0.34%
14-Sep-16,"16,614.24","16,632.06","16,706.61","16,585.80",1.16B,-0.69%
15-Sep-16,"16,405.01","16,512.42","16,528.02","16,359.78",1.18B,-1.26%
16-Sep-16,"16,519.29","16,458.74","16,532.84","16,415.86",1.27B,0.70%
20-Sep-16,"16,492.15","16,403.22","16,591.70","16,403.22",1.21B,-0.16%
21-Sep-16,"16,807.62","16,471.85","16,823.63","16,399.65",1.91B,1.91%
23-Sep-16,"16,754.02","16,759.84","16,808.59","16,725.53",1.38B,-0.32%
26-Sep-16,"16,544.56","16,707.45","16,707.45","16,514.93",1.03B,-1.25%
27-Sep-16,"16,683.93","16,390.91","16,683.93","16,285.41",1.57B,0.84%
28-Sep-16,"16,465.40","16,504.99","16,515.84","16,385.03",1.12B,-1.31%
29-Sep-16,"16,693.71","16,606.30","16,756.43","16,584.14",1.23B,1.39%
30-Sep-16,"16,449.84","16,474.45","16,497.55","16,407.78",1.24B,-1.46%
03-Oct-16,"16,598.67","16,566.03","16,652.16","16,554.83",992.12M,0.90%
04-Oct-16,"16,735.65","16,661.51","16,747.20","16,637.82",1.00B,0.83%
05-Oct-16,"16,819.24","16,787.89","16,844.35","16,728.19",1.15B,0.50%
06-Oct-16,"16,899.10","16,913.60","16,971.28","16,888.77",1.11B,0.47%
07-Oct-16,"16,860.09","16,883.12","16,895.13","16,820.21",1.00B,-0.23%
11-Oct-16,"17,024.76","16,936.31","17,074.46","16,931.12",1.12B,0.98%
12-Oct-16,"16,840.00","16,850.73","16,951.54","16,839.41",1.16B,-1.09%
13-Oct-16,"16,774.24","16,923.82","16,974.25","16,739.73",1.11B,-0.39%
14-Oct-16,"16,856.37","16,751.04","16,866.56","16,727.78",1.09B,0.49%
17-Oct-16,"16,900.12","16,871.84","16,954.44","16,821.49",951.27M,0.26%
18-Oct-16,"16,963.61","16,862.31","16,966.90","16,844.17",986.43M,0.38%
19-Oct-16,"16,998.91","16,952.91","17,016.66","16,938.46",1.02B,0.21%
20-Oct-16,"17,235.50","16,999.36","17,235.50","16,992.14",1.12B,1.39%
21-Oct-16,"17,184.59","17,283.75","17,288.89","17,151.98",1.14B,-0.30%
24-Oct-16,"17,234.42","17,216.56","17,244.74","17,162.21",877.17M,0.29%
25-Oct-16,"17,365.25","17,298.63","17,381.80","17,298.63",1.08B,0.76%
26-Oct-16,"17,391.84","17,329.03","17,391.84","17,295.46",980.81M,0.15%
27-Oct-16,"17,336.42","17,346.39","17,414.21","17,278.12",1.08B,-0.32%
28-Oct-16,"17,446.41","17,448.25","17,461.03","17,406.72",1.68B,0.63%
31-Oct-16,"17,425.02","17,360.89","17,433.13","17,327.62",1.57B,-0.12%
01-Nov-16,"17,442.40","17,380.54","17,473.12","17,339.64",1.23B,0.10%
02-Nov-16,"17,134.68","17,238.00","17,283.60","17,080.59",1.35B,-1.76%
04-Nov-16,"16,905.36","16,964.50","16,996.09","16,801.98",1.35B,-1.34%
07-Nov-16,"17,177.21","17,126.03","17,186.89","17,056.84",1.13B,1.61%
08-Nov-16,"17,171.38","17,242.70","17,247.04","17,130.83",1.03B,-0.03%
09-Nov-16,"16,251.54","17,281.95","17,427.71","16,111.81",2.75B,-5.36%
10-Nov-16,"17,344.42","16,562.86","17,393.82","16,560.66",2.29B,6.72%
11-Nov-16,"17,374.79","17,526.61","17,621.73","17,333.49",2.49B,0.18%
14-Nov-16,"17,672.62","17,467.49","17,697.33","17,455.78",1.65B,1.71%
15-Nov-16,"17,668.15","17,690.22","17,727.58","17,605.77",1.73B,-0.03%
16-Nov-16,"17,862.21","17,832.51","17,886.44","17,807.47",2.00B,1.10%
17-Nov-16,"17,862.63","17,766.61","17,884.06","17,764.08",1.61B,0.00%
18-Nov-16,"17,967.41","18,024.21","18,043.72","17,967.41",1.67B,0.59%
21-Nov-16,"18,106.02","18,038.09","18,129.03","18,007.79",1.36B,0.77%
22-Nov-16,"18,162.94","18,091.05","18,175.63","18,050.55",1.22B,0.31%
24-Nov-16,"18,333.41","18,329.78","18,382.72","18,310.31",1.49B,0.94%
25-Nov-16,"18,381.22","18,387.59","18,482.94","18,288.50",1.65B,0.26%
28-Nov-16,"18,356.89","18,302.58","18,374.93","18,222.82",1.45B,-0.13%
29-Nov-16,"18,307.04","18,263.63","18,327.51","18,258.82",1.26B,-0.27%
30-Nov-16,"18,308.48","18,356.03","18,370.31","18,280.66",1.65B,0.01%
01-Dec-16,"18,513.12","18,535.24","18,746.28","18,469.27",1.88B,1.12%
02-Dec-16,"18,426.08","18,435.55","18,469.68","18,315.38",1.97B,-0.47%
05-Dec-16,"18,274.99","18,349.92","18,365.74","18,227.39",1.34B,-0.82%
06-Dec-16,"18,360.54","18,457.20","18,484.80","18,318.99",1.59B,0.47%
07-Dec-16,"18,496.69","18,434.54","18,502.47","18,410.88",1.56B,0.74%
08-Dec-16,"18,765.47","18,674.19","18,765.47","18,614.01",1.87B,1.45%
09-Dec-16,"18,996.37","18,839.98","19,042.48","18,821.41",2.19B,1.23%
12-Dec-16,"19,155.03","19,183.82","19,280.93","19,054.00",2.01B,0.84%
13-Dec-16,"19,250.52","19,120.76","19,253.51","19,060.72",1.48B,0.50%
14-Dec-16,"19,253.61","19,270.01","19,284.28","19,184.75",1.33B,0.02%
15-Dec-16,"19,273.79","19,327.70","19,436.90","19,192.60",1.55B,0.10%
16-Dec-16,"19,401.15","19,438.39","19,439.97","19,360.36",1.53B,0.66%
19-Dec-16,"19,391.60","19,345.84","19,399.26","19,307.14",1.09B,-0.05%
20-Dec-16,"19,494.53","19,367.84","19,511.20","19,356.81",1.23B,0.53%
21-Dec-16,"19,444.49","19,547.28","19,592.90","19,375.19",1.30B,-0.26%
22-Dec-16,"19,427.67","19,396.85","19,427.67","19,327.51",1.17B,-0.09%
26-Dec-16,"19,396.64","19,394.41","19,432.48","19,385.94",854.91M,-0.16%
27-Dec-16,"19,403.06","19,353.43","19,478.58","19,352.06",1.14B,0.03%
28-Dec-16,"19,401.72","19,392.11","19,442.13","19,364.73",801.37M,-0.01%
29-Dec-16,"19,145.14","19,301.04","19,301.04","19,092.22",1.69B,-1.32%
30-Dec-16,"19,114.37","18,997.68","19,176.81","18,991.59",1.21B,-0.16%
04-Jan-17,"19,594.16","19,298.68","19,594.16","19,277.93",1.69B,2.51%
05-Jan-17,"19,520.69","19,602.10","19,615.40","19,473.28",1.39B,-0.37%
06-Jan-17,"19,454.33","19,393.55","19,472.37","19,354.44",1.23B,-0.34%
10-Jan-17,"19,301.44","19,414.83","19,484.90","19,255.35",1.17B,-0.79%
11-Jan-17,"19,364.67","19,358.64","19,402.17","19,325.46",1.27B,0.33%
12-Jan-17,"19,134.70","19,300.19","19,300.19","19,069.02",1.25B,-1.19%
13-Jan-17,"19,287.28","19,174.97","19,299.36","19,156.93",994.18M,0.80%
16-Jan-17,"19,095.24","19,219.13","19,255.41","19,061.27",860.57M,-1.00%
17-Jan-17,"18,813.53","19,038.45","19,043.91","18,812.86",1.10B,-1.48%
18-Jan-17,"18,894.37","18,753.96","18,941.24","18,650.33",1.23B,0.43%
19-Jan-17,"19,072.25","19,082.83","19,122.39","18,982.13",1.71B,0.94%
20-Jan-17,"19,137.91","19,059.15","19,176.86","19,040.20",1.26B,0.34%
23-Jan-17,"18,891.03","18,938.45","19,024.21","18,879.68",1.25B,-1.29%
24-Jan-17,"18,787.99","18,817.42","18,915.70","18,783.16",1.32B,-0.55%
25-Jan-17,"19,057.50","19,091.23","19,133.18","18,987.45",1.25B,1.43%
26-Jan-17,"19,402.39","19,260.67","19,405.23","19,232.46",1.45B,1.81%
27-Jan-17,"19,467.40","19,453.51","19,486.68","19,404.13",1.35B,0.34%
30-Jan-17,"19,368.85","19,371.28","19,390.97","19,295.80",978.02M,-0.51%
31-Jan-17,"19,041.34","19,145.35","19,199.75","19,041.34",1.34B,-1.69%
01-Feb-17,"19,148.08","18,926.97","19,155.79","18,916.18",1.31B,0.56%
02-Feb-17,"18,914.58","19,152.79","19,170.63","18,866.80",1.37B,-1.22%
03-Feb-17,"18,918.20","18,996.74","19,061.26","18,830.89",1.41B,0.02%
06-Feb-17,"18,976.71","19,069.72","19,075.57","18,899.40",1.20B,0.31%
07-Feb-17,"18,910.78","18,844.12","18,970.58","18,805.32",1.06B,-0.35%
08-Feb-17,"19,007.60","18,951.16","19,009.24","18,875.57",1.03B,0.51%
09-Feb-17,"18,907.67","18,942.04","18,991.23","18,874.91",1.30B,-0.53%
10-Feb-17,"19,378.93","19,216.74","19,395.99","19,193.57",1.49B,2.49%
13-Feb-17,"19,459.15","19,513.78","19,519.44","19,418.18",1.18B,0.41%
14-Feb-17,"19,238.98","19,478.86","19,501.01","19,232.85",1.43B,-1.13%
15-Feb-17,"19,437.98","19,438.81","19,495.62","19,420.00",1.43B,1.03%
16-Feb-17,"19,347.53","19,431.61","19,431.61","19,260.24",1.38B,-0.47%
17-Feb-17,"19,234.62","19,228.74","19,275.39","19,173.53",1.44B,-0.58%
20-Feb-17,"19,251.08","19,161.33","19,274.75","19,115.11",989.09M,0.09%
21-Feb-17,"19,381.44","19,267.87","19,395.35","19,261.98",1.01B,0.68%
22-Feb-17,"19,379.87","19,419.22","19,419.22","19,329.28",1.57B,-0.01%
23-Feb-17,"19,371.46","19,379.92","19,379.92","19,262.63",1.41B,-0.04%
24-Feb-17,"19,283.54","19,232.11","19,381.10","19,219.58",1.49B,-0.45%
27-Feb-17,"19,107.47","19,130.51","19,178.99","18,995.55",1.24B,-0.91%
28-Feb-17,"19,118.99","19,194.68","19,267.99","19,118.99",1.33B,0.06%
01-Mar-17,"19,393.54","19,226.94","19,414.55","19,164.62",1.32B,1.44%
02-Mar-17,"19,564.80","19,624.82","19,668.01","19,564.80",1.46B,0.88%
03-Mar-17,"19,469.17","19,551.34","19,587.79","19,392.75",1.11B,-0.49%
06-Mar-17,"19,379.14","19,409.18","19,411.54","19,340.32",880.22M,-0.46%
07-Mar-17,"19,344.15","19,337.19","19,375.09","19,317.10",987.81M,-0.18%
08-Mar-17,"19,254.03","19,308.53","19,326.40","19,198.78",1.03B,-0.47%
09-Mar-17,"19,318.58","19,343.06","19,350.20","19,262.98",1.01B,0.34%
10-Mar-17,"19,604.61","19,444.71","19,623.72","19,427.81",1.55B,1.48%
13-Mar-17,"19,633.75","19,545.74","19,656.48","19,531.51",926.13M,0.15%
14-Mar-17,"19,609.50","19,634.29","19,637.55","19,599.62",1.23B,-0.12%
15-Mar-17,"19,577.38","19,528.75","19,581.53","19,503.74",1.16B,-0.16%
16-Mar-17,"19,590.14","19,458.70","19,618.99","19,454.17",1.22B,0.07%
17-Mar-17,"19,521.59","19,510.89","19,547.51","19,487.92",1.37B,-0.35%
21-Mar-17,"19,455.88","19,416.55","19,485.14","19,337.22",1.02B,-0.34%
22-Mar-17,"19,041.38","19,146.62","19,183.27","19,026.53",1.37B,-2.13%
23-Mar-17,"19,085.31","19,048.84","19,105.11","18,973.75",1.21B,0.23%
24-Mar-17,"19,262.53","19,066.35","19,296.05","19,060.64",1.28B,0.93%
26-Mar-17,"19,060.50","19,053.00","19,060.50","19,053.00",-,-1.05%
27-Mar-17,"18,985.59","19,071.19","19,086.89","18,932.09",1.21B,-0.39%
28-Mar-17,"19,202.87","19,159.07","19,203.64","19,113.44",1.22B,1.14%
29-Mar-17,"19,217.48","19,216.78","19,251.30","19,164.61",1.15B,0.08%
30-Mar-17,"19,063.22","19,150.82","19,218.08","19,043.48",1.25B,-0.80%
31-Mar-17,"18,909.26","19,170.42","19,210.92","18,909.26",1.49B,-0.81%
02-Apr-17,"18,979.00","18,974.00","18,979.00","18,974.00",-,0.37%
03-Apr-17,"18,983.23","18,988.00","19,068.62","18,920.52",1.34B,0.02%
04-Apr-17,"18,810.25","18,933.82","18,947.33","18,703.63",1.47B,-0.91%
05-Apr-17,"18,861.27","18,900.70","18,941.94","18,773.94",1.22B,0.27%
06-Apr-17,"18,597.06","18,754.37","18,797.44","18,532.65",1.34B,-1.40%
07-Apr-17,"18,664.63","18,714.98","18,785.73","18,517.43",1.62B,0.36%
09-Apr-17,"18,800.50","18,803.00","18,803.00","18,795.50",-,0.73%
10-Apr-17,"18,797.88","18,800.22","18,850.80","18,762.70",1.11B,-0.01%
11-Apr-17,"18,747.87","18,717.55","18,767.70","18,661.86",1.08B,-0.27%
12-Apr-17,"18,552.61","18,592.10","18,602.50","18,460.59",1.20B,-1.04%
13-Apr-17,"18,426.84","18,391.72","18,455.25","18,304.72",1.27B,-0.68%
14-Apr-17,"18,335.63","18,531.91","18,531.91","18,285.73",1.19B,-0.49%
16-Apr-17,"18,240.50","18,240.50","18,240.50","18,238.00",-,-0.52%
17-Apr-17,"18,355.26","18,239.84","18,361.44","18,224.68",891.28M,0.63%
18-Apr-17,"18,418.59","18,497.38","18,547.46","18,362.73",961.99M,0.35%
19-Apr-17,"18,432.20","18,327.33","18,467.73","18,327.33",1.25B,0.07%
20-Apr-17,"18,430.49","18,446.39","18,523.40","18,420.82",1.20B,-0.01%
21-Apr-17,"18,620.75","18,591.82","18,648.28","18,542.42",1.17B,1.03%
23-Apr-17,"18,909.00","18,916.50","18,919.00","18,909.00",-,1.55%
24-Apr-17,"18,875.88","18,890.38","18,910.33","18,840.13",1.01B,-0.18%
25-Apr-17,"19,079.33","18,872.56","19,109.76","18,867.19",1.22B,1.08%
26-Apr-17,"19,289.43","19,184.92","19,289.43","19,170.86",1.33B,1.10%
27-Apr-17,"19,251.87","19,205.59","19,281.70","19,199.59",1.20B,-0.19%
28-Apr-17,"19,196.74","19,240.65","19,264.57","19,164.68",1.21B,-0.29%
30-Apr-17,"19,202.50","19,202.50","19,202.50","19,202.50",-,0.03%
01-May-17,"19,310.52","19,154.03","19,311.21","19,144.62",1.10B,0.56%
02-May-17,"19,445.70","19,335.72","19,464.30","19,335.02",1.16B,0.70%
07-May-17,"19,729.00","19,739.00","19,739.00","19,729.00",-,1.46%
08-May-17,"19,895.70","19,709.01","19,929.48","19,705.13",1.53B,0.84%
09-May-17,"19,843.00","19,915.64","19,917.45","19,838.71",1.27B,-0.26%
10-May-17,"19,900.09","19,890.56","19,938.53","19,866.30",1.33B,0.29%
11-May-17,"19,961.55","19,943.95","19,989.94","19,906.35",1.41B,0.31%
12-May-17,"19,883.90","19,941.64","19,941.64","19,809.91",1.41B,-0.39%
15-May-17,"19,869.85","19,753.46","19,869.85","19,740.63",1.32B,-0.07%
16-May-17,"19,919.82","19,953.06","19,998.49","19,862.41",1.35B,0.25%
17-May-17,"19,814.88","19,806.78","19,842.78","19,764.63",1.22B,-0.53%
18-May-17,"19,553.86","19,556.99","19,601.53","19,449.73",1.40B,-1.32%
19-May-17,"19,590.76","19,591.41","19,628.64","19,497.29",1.19B,0.19%
21-May-17,"19,674.50","19,679.50","19,679.50","19,674.50",-,0.43%
22-May-17,"19,678.28","19,670.48","19,722.93","19,618.73",808.62M,0.02%
23-May-17,"19,613.28","19,647.74","19,693.02","19,585.54",859.79M,-0.33%
24-May-17,"19,742.98","19,777.56","19,782.81","19,690.10",1.04B,0.66%
25-May-17,"19,813.13","19,737.21","19,850.93","19,720.12",979.88M,0.36%
26-May-17,"19,686.84","19,798.49","19,801.59","19,686.49",870.74M,-0.64%
28-May-17,"19,686.00","19,688.50","19,688.50","19,686.00",-,-0.00%
29-May-17,"19,682.57","19,697.18","19,736.62","19,627.19",693.75M,-0.02%
30-May-17,"19,677.85","19,681.11","19,691.44","19,570.13",748.02M,-0.02%
31-May-17,"19,650.57","19,630.33","19,673.51","19,589.25",1.29B,-0.14%
01-Jun-17,"19,860.03","19,692.16","19,887.66","19,686.32",1.07B,1.07%
02-Jun-17,"20,177.28","19,970.23","20,239.81","19,967.00",1.55B,1.60%
04-Jun-17,"20,122.50","20,125.00","20,125.00","20,120.00",-,-0.27%
05-Jun-17,"20,170.82","20,135.42","20,224.54","20,104.13",1.02B,0.24%
06-Jun-17,"19,979.90","20,122.26","20,152.95","19,948.02",1.05B,-0.95%
07-Jun-17,"19,984.62","19,951.68","20,023.24","19,908.07",1.02B,0.02%
08-Jun-17,"19,909.26","20,048.28","20,061.22","19,896.35",1.29B,-0.38%
09-Jun-17,"20,013.26","19,953.06","20,096.01","19,927.07",1.50B,0.52%
11-Jun-17,"19,917.50","19,912.50","19,917.50","19,910.00",-,-0.48%
12-Jun-17,"19,908.58","19,920.77","19,949.07","19,837.64",1.16B,-0.04%
13-Jun-17,"19,898.75","19,859.81","19,929.03","19,850.86",1.00B,-0.05%
14-Jun-17,"19,883.52","19,974.56","20,009.93","19,879.60",957.58M,-0.08%
15-Jun-17,"19,831.82","19,815.54","19,963.36","19,755.34",1.10B,-0.26%
16-Jun-17,"19,943.26","19,931.15","20,015.16","19,884.80",1.40B,0.56%
18-Jun-17,"19,965.00","19,967.50","19,967.50","19,965.00",-,0.11%
19-Jun-17,"20,067.75","19,974.30","20,087.71","19,949.88",822.32M,0.51%
20-Jun-17,"20,230.41","20,234.12","20,318.11","20,227.29",1.02B,0.81%
21-Jun-17,"20,138.79","20,192.16","20,215.11","20,117.79",977.75M,-0.45%
22-Jun-17,"20,110.51","20,154.38","20,191.42","20,107.89",872.10M,-0.14%
23-Jun-17,"20,132.67","20,152.58","20,152.58","20,089.54",829.78M,0.11%
25-Jun-17,"20,118.00","20,118.00","20,118.00","20,118.00",-,-0.07%
26-Jun-17,"20,153.35","20,132.81","20,196.38","20,119.04",793.88M,0.18%
27-Jun-17,"20,225.09","20,229.12","20,250.10","20,185.19",930.62M,0.36%
28-Jun-17,"20,130.41","20,149.20","20,224.30","20,110.49",1.19B,-0.47%
29-Jun-17,"20,220.30","20,260.87","20,266.59","20,197.38",1.23B,0.45%
30-Jun-17,"20,033.43","20,025.63","20,044.01","19,946.51",1.20B,-0.92%
02-Jul-17,"20,044.00","20,046.50","20,051.50","20,044.00",-,0.05%
03-Jul-17,"20,055.80","20,056.32","20,096.14","20,030.61",859.51M,0.06%
04-Jul-17,"20,032.35","20,192.27","20,197.16","19,971.53",1.03B,-0.12%
05-Jul-17,"20,081.63","20,015.07","20,087.01","19,888.90",974.51M,0.25%
06-Jul-17,"19,994.06","20,061.68","20,078.88","19,947.63",955.81M,-0.44%
07-Jul-17,"19,929.09","19,856.65","19,979.93","19,856.65",946.99M,-0.32%
10-Jul-17,"20,080.98","20,070.44","20,127.76","20,023.03",883.71M,0.76%
11-Jul-17,"20,195.48","20,073.86","20,200.88","20,070.67",796.97M,0.57%
12-Jul-17,"20,098.38","20,137.22","20,153.04","20,061.16",839.36M,-0.48%
13-Jul-17,"20,099.81","20,177.28","20,183.80","20,062.27",932.86M,0.01%
14-Jul-17,"20,118.86","20,157.92","20,163.67","20,101.71",857.01M,0.09%
17-Jul-17,"20,063.50","20,063.50","20,063.50","20,063.50",-,-0.28%
18-Jul-17,"19,999.91","20,074.41","20,081.29","19,943.14",963.16M,-0.32%
19-Jul-17,"20,020.86","19,970.78","20,032.46","19,947.26",837.01M,0.10%
20-Jul-17,"20,144.59","20,046.90","20,157.11","20,032.23",833.19M,0.62%
21-Jul-17,"20,099.75","20,089.86","20,135.33","20,081.91",810.92M,-0.22%
23-Jul-17,"19,970.00","19,967.50","19,970.00","19,967.50",-,-0.65%
24-Jul-17,"19,975.67","19,973.67","20,002.54","19,901.88",837.92M,0.03%
25-Jul-17,"19,955.20","19,979.56","20,036.31","19,941.61",723.42M,-0.10%
